Session_ID,Event_ID,Event_Size,Original_Time,Assigned_Time,Assigned_Room,Assigned_Campus,Assigned_Capacity,Penalty,Status
E:2ZGW1DSG6E_W10,E:2ZGW1DSG6E,125.0,Thursday 13:00,Thursday 13:00,0450_02_2.35,Central,128,3.0,Scheduled
E:2ZGW1DSG6E_W17,E:2ZGW1DSG6E,125.0,Thursday 13:00,Thursday 13:00,0210_00_G.04,Central,139,14.0,Scheduled
E:2ZGW1DSG6E_W16,E:2ZGW1DSG6E,125.0,Thursday 13:00,Thursday 13:00,0210_00_G.04,Central,139,14.0,Scheduled
E:O1T67KSP57-00002_W18,E:O1T67KSP57-00002,125.0,Monday 12:00,Monday 12:00,0450_02_2.35,Central,128,3.0,Scheduled
E:QTZHB1YZMU-00005_W10,E:QTZHB1YZMU-00005,125.0,Monday 14:00,Monday 09:00,0209_01_1.21,Central,125,1000.0,Scheduled
E:QTZHB1YZMU-00005_W11,E:QTZHB1YZMU-00005,125.0,Monday 14:00,Monday 09:00,0209_01_1.21,Central,125,1000.0,Scheduled
E:REXFWK78ON-00011_W10,E:REXFWK78ON-00011,120.0,Thursday 13:00,Thursday 13:00,0335_00_G.01,Central,120,0.0,Scheduled
E:REXFWK78ON-00012_W11,E:REXFWK78ON-00012,120.0,Tuesday 13:00,Tuesday 13:00,0450_02_2.35,Central,128,8.0,Scheduled
E:REXFWK78ON-00010_W10,E:REXFWK78ON-00010,120.0,Tuesday 13:00,Tuesday 13:00,0450_02_2.35,Central,128,8.0,Scheduled
E:J38K97F7RO-00010_W10,E:J38K97F7RO-00010,120.0,Thursday 09:00,Thursday 09:00,0210_00_G.04,Central,139,19.0,Scheduled
E:J38K97F7RO-00011_W11,E:J38K97F7RO-00011,120.0,Wednesday 09:00,Wednesday 09:00,0210_00_G.04,Central,139,19.0,Scheduled
E:N2B1W9AHAM-00002-00001_W35,E:N2B1W9AHAM-00002-00001,120.0,Monday 09:00,Monday 09:00,0209_01_1.21,Central,125,5.0,Scheduled
E:N2B1W9AHAM-00002-00030_W35,E:N2B1W9AHAM-00002-00030,120.0,Tuesday 09:00,Tuesday 09:00,0335_00_G.01,Central,120,0.0,Scheduled
E:REXFWK78ON-00016_W13,E:REXFWK78ON-00016,120.0,Tuesday 13:00,Tuesday 13:00,0335_00_G.01,Central,120,0.0,Scheduled
E:N2B1W9AHAM-00002-00021_W13,E:N2B1W9AHAM-00002-00021,120.0,Monday 13:00,Monday 13:00,0335_00_G.01,Central,120,0.0,Scheduled
E:VIN7JLLFSH_W10,E:VIN7JLLFSH,120.0,Tuesday 09:00,Tuesday 09:00,0113_00_G.07,Central,170,50.0,Scheduled
E:N2B1W9AHAM-00002-00002_W35,E:N2B1W9AHAM-00002-00002,120.0,Monday 11:30,Monday 11:30,0450_02_2.35,Central,128,8.0,Scheduled
E:HXZIUT9GXC_W29,E:HXZIUT9GXC,120.0,Wednesday 10:00,Wednesday 10:00,0209_01_1.21,Central,125,5.0,Scheduled
E:HXZIUT9GXC_W28,E:HXZIUT9GXC,120.0,Wednesday 10:00,Wednesday 10:00,0201_00_G.08,Central,193,73.0,Scheduled
E:8UNUXLBWP7_W33,E:8UNUXLBWP7,120.0,Monday 15:00,Monday 15:00,0201_00_G.08,Central,193,73.0,Scheduled
E:8UNUXLBWP7_W32,E:8UNUXLBWP7,120.0,Monday 15:00,Monday 15:00,0335_00_G.01,Central,120,0.0,Scheduled
E:8UNUXLBWP7_W30,E:8UNUXLBWP7,120.0,Monday 15:00,Monday 15:00,0201_00_G.08,Central,193,73.0,Scheduled
E:NZ3KUIBV2A-00005_W35,E:NZ3KUIBV2A-00005,120.0,Wednesday 09:00,Wednesday 09:00,0335_00_G.01,Central,120,0.0,Scheduled
E:OYCYO3CAYR-00007_W35,E:OYCYO3CAYR-00007,120.0,Tuesday 13:00,Tuesday 13:00,0450_02_2.35,Central,128,8.0,Scheduled
E:J38K97F7RO-00012_W13,E:J38K97F7RO-00012,120.0,Wednesday 09:00,Wednesday 09:00,0210_00_G.04,Central,139,19.0,Scheduled
E:N2B1W9AHAM-00002-00014_W37,E:N2B1W9AHAM-00002-00014,120.0,Monday 09:00,Monday 09:00,0335_00_G.01,Central,120,0.0,Scheduled
E:OYCYO3CAYR-00012_W37,E:OYCYO3CAYR-00012,120.0,Wednesday 13:00,Wednesday 13:00,0209_01_1.21,Central,125,5.0,Scheduled
E:N2B1W9AHAM-00002-00011_W13,E:N2B1W9AHAM-00002-00011,120.0,Monday 09:00,Monday 09:00,0335_00_G.01,Central,120,0.0,Scheduled
E:REXFWK78ON-00008_W9,E:REXFWK78ON-00008,120.0,Tuesday 13:00,Tuesday 13:00,0450_02_2.35,Central,128,8.0,Scheduled
E:J38K97F7RO-00008_W9,E:J38K97F7RO-00008,120.0,Thursday 09:00,Thursday 09:00,0210_00_G.04,Central,139,19.0,Scheduled
E:J38K97F7RO-00013_W13,E:J38K97F7RO-00013,120.0,Thursday 09:00,Thursday 09:00,0210_00_G.04,Central,139,19.0,Scheduled
E:REXFWK78ON-00009_W9,E:REXFWK78ON-00009,120.0,Wednesday 15:00,Wednesday 15:00,0226_00_GF.14,Central,147,27.0,Scheduled
E:7LGFQXVKQA-00001_W12,E:7LGFQXVKQA-00001,120.0,Tuesday 15:00,Tuesday 15:00,0201_00_G.06,Central,193,73.0,Scheduled
E:NZ3KUIBV2A-00008_W37,E:NZ3KUIBV2A-00008,120.0,Thursday 09:00,Thursday 09:00,0335_00_G.01,Central,120,0.0,Scheduled
E:REXFWK78ON-00015_W12,E:REXFWK78ON-00015,120.0,Thursday 13:00,Thursday 13:00,0335_00_G.01,Central,120,0.0,Scheduled
E:RZA3OV43KM-00003_W14,E:RZA3OV43KM-00003,120.0,Tuesday 09:00,Tuesday 09:00,0335_00_G.01,Central,120,0.0,Scheduled
E:J38K97F7RO-00011-00001_W11,E:J38K97F7RO-00011-00001,120.0,Thursday 09:00,Thursday 09:00,0210_00_G.04,Central,139,19.0,Scheduled
E:3YI78189P7_W11,E:3YI78189P7,120.0,Wednesday 13:00,Wednesday 13:00,0335_00_G.01,Central,120,0.0,Scheduled
E:REXFWK78ON-00014_W12,E:REXFWK78ON-00014,120.0,Wednesday 13:00,Wednesday 13:00,0335_00_G.01,Central,120,0.0,Scheduled
E:N2B1W9AHAM-00002-00010_W12,E:N2B1W9AHAM-00002-00010,120.0,Monday 09:00,Monday 09:00,0335_00_G.01,Central,120,0.0,Scheduled
E:N2B1W9AHAM-00002-00020_W12,E:N2B1W9AHAM-00002-00020,120.0,Monday 13:00,Monday 13:00,0335_00_G.01,Central,120,0.0,Scheduled
E:REXFWK78ON-00013_W12,E:REXFWK78ON-00013,120.0,Tuesday 13:00,Tuesday 13:00,0450_02_2.35,Central,128,8.0,Scheduled
E:REXFWK78ON-00017_W14,E:REXFWK78ON-00017,120.0,Tuesday 13:00,Tuesday 13:00,0335_00_G.01,Central,120,0.0,Scheduled
E:N2B1W9AHAM-00002-00027_W11,E:N2B1W9AHAM-00002-00027,120.0,Thursday 13:00,Thursday 13:00,0335_00_G.01,Central,120,0.0,Scheduled
E:N2B1W9AHAM-00002-00019_W11,E:N2B1W9AHAM-00002-00019,120.0,Monday 13:00,Monday 13:00,0335_00_G.01,Central,120,0.0,Scheduled
E:3YI78189P7-00001_W11,E:3YI78189P7-00001,120.0,Wednesday 15:30,Wednesday 15:30,0209_01_1.21,Central,125,5.0,Scheduled
E:J38K97F7RO-00007_W9,E:J38K97F7RO-00007,120.0,Wednesday 09:00,Wednesday 09:00,0226_00_GF.14,Central,147,27.0,Scheduled
E:8UNUXLBWP7_W26,E:8UNUXLBWP7,120.0,Monday 15:00,Monday 15:00,0201_00_G.08,Central,193,73.0,Scheduled
E:OYCYO3CAYR-00011_W37,E:OYCYO3CAYR-00011,120.0,Tuesday 13:00,Tuesday 13:00,0450_02_2.35,Central,128,8.0,Scheduled
E:NZ3KUIBV2A-00007_W37,E:NZ3KUIBV2A-00007,120.0,Wednesday 09:00,Wednesday 09:00,0335_00_G.01,Central,120,0.0,Scheduled
E:8UNUXLBWP7_W34,E:8UNUXLBWP7,120.0,Monday 15:00,Monday 15:00,0201_00_G.08,Central,193,73.0,Scheduled
E:OYCYO3CAYR-00010_W36,E:OYCYO3CAYR-00010,120.0,Wednesday 13:00,Wednesday 13:00,0450_02_2.35,Central,128,8.0,Scheduled
E:8UNUXLBWP7_W29,E:8UNUXLBWP7,120.0,Monday 15:00,Monday 15:00,0201_00_G.08,Central,193,73.0,Scheduled
E:8UNUXLBWP7_W27,E:8UNUXLBWP7,120.0,Monday 15:00,Monday 15:00,0201_00_G.08,Central,193,73.0,Scheduled
E:8UNUXLBWP7_W28,E:8UNUXLBWP7,120.0,Monday 15:00,Monday 15:00,0201_00_G.08,Central,193,73.0,Scheduled
E:N2B1W9AHAM-00002-00018_W9,E:N2B1W9AHAM-00002-00018,120.0,Monday 13:00,Monday 13:00,0335_00_G.01,Central,120,0.0,Scheduled
E:JD3W4NDI27_W27,E:JD3W4NDI27,120.0,Tuesday 09:00,Tuesday 09:00,0209_01_1.21,Central,125,5.0,Scheduled
E:OYCYO3CAYR-00009_W36,E:OYCYO3CAYR-00009,120.0,Tuesday 15:00,Tuesday 15:00,0335_00_G.01,Central,120,0.0,Scheduled
E:JD3W4NDI27_W26,E:JD3W4NDI27,120.0,Tuesday 09:00,Tuesday 09:00,0209_01_1.21,Central,125,5.0,Scheduled
E:JD3W4NDI27_W30,E:JD3W4NDI27,120.0,Tuesday 09:00,Tuesday 09:00,0209_01_1.21,Central,125,5.0,Scheduled
E:JD3W4NDI27_W29,E:JD3W4NDI27,120.0,Tuesday 09:00,Tuesday 09:00,0209_01_1.21,Central,125,5.0,Scheduled
E:JD3W4NDI27_W28,E:JD3W4NDI27,120.0,Tuesday 09:00,Tuesday 09:00,0209_01_1.21,Central,125,5.0,Scheduled
E:JD3W4NDI27_W33,E:JD3W4NDI27,120.0,Tuesday 09:00,Tuesday 09:00,0209_01_1.21,Central,125,5.0,Scheduled
E:JD3W4NDI27_W32,E:JD3W4NDI27,120.0,Tuesday 09:00,Tuesday 09:00,0209_01_1.21,Central,125,5.0,Scheduled
E:HI4YKASYP7_W36,E:HI4YKASYP7,120.0,Thursday 09:00,Thursday 09:00,0335_00_G.01,Central,120,0.0,Scheduled
E:N2B1W9AHAM-00002-00023_W36,E:N2B1W9AHAM-00002-00023,120.0,Monday 13:00,Monday 13:00,0450_02_2.35,Central,128,8.0,Scheduled
E:OYCYO3CAYR-00006_W27,E:OYCYO3CAYR-00006,120.0,Thursday 13:00,Thursday 13:00,0450_02_2.35,Central,128,8.0,Scheduled
E:OYCYO3CAYR-00005_W27,E:OYCYO3CAYR-00005,120.0,Wednesday 13:00,Wednesday 13:00,0209_01_1.21,Central,125,5.0,Scheduled
E:JD3W4NDI27_W35,E:JD3W4NDI27,120.0,Tuesday 09:00,Tuesday 09:00,0209_01_1.21,Central,125,5.0,Scheduled
E:JD3W4NDI27_W36,E:JD3W4NDI27,120.0,Tuesday 09:00,Tuesday 09:00,0335_00_G.01,Central,120,0.0,Scheduled
E:JD3W4NDI27_W37,E:JD3W4NDI27,120.0,Tuesday 09:00,Tuesday 09:00,0335_00_G.01,Central,120,0.0,Scheduled
E:N2B1W9AHAM-00002-00013_W36,E:N2B1W9AHAM-00002-00013,120.0,Monday 09:00,Monday 09:00,0209_01_1.21,Central,125,5.0,Scheduled
E:REXFWK78ON-00040_W10,E:REXFWK78ON-00040,120.0,Wednesday 15:00,Wednesday 15:00,0450_02_2.35,Central,128,8.0,Scheduled
E:J38K97F7RO-00009_W10,E:J38K97F7RO-00009,120.0,Wednesday 09:00,Wednesday 09:00,0335_00_G.01,Central,120,0.0,Scheduled
E:VIN7JLLFSH_W10,E:VIN7JLLFSH,120.0,Tuesday 09:00,Monday 09:00,0335_00_G.01,Central,120,1000.0,Scheduled
E:OYCYO3CAYR-00003_W26,E:OYCYO3CAYR-00003,120.0,Tuesday 13:00,Tuesday 13:00,0335_00_G.01,Central,120,0.0,Scheduled
E:N2B1W9AHAM-00002-00029_W26,E:N2B1W9AHAM-00002-00029,120.0,Tuesday 09:00,Tuesday 09:00,0210_00_G.04,Central,139,19.0,Scheduled
E:NZ3KUIBV2A-00001_W26,E:NZ3KUIBV2A-00001,120.0,Wednesday 09:00,Wednesday 09:00,0209_01_1.21,Central,125,5.0,Scheduled
E:K3BI4VJ8FH_W11,E:K3BI4VJ8FH,120.0,Tuesday 15:00,Tuesday 15:00,0201_00_G.06,Central,193,73.0,Scheduled
E:RZA3OV43KM-00002_W12,E:RZA3OV43KM-00002,120.0,Wednesday 09:00,Wednesday 09:00,0201_00_G.08,Central,193,73.0,Scheduled
E:NZ3KUIBV2A-00002_W26,E:NZ3KUIBV2A-00002,120.0,Thursday 09:00,Thursday 09:00,0209_01_1.21,Central,125,5.0,Scheduled
E:NZ3KUIBV2A-00003_W27,E:NZ3KUIBV2A-00003,120.0,Wednesday 09:00,Wednesday 09:00,0209_01_1.21,Central,125,5.0,Scheduled
E:NZ3KUIBV2A-00004_W27,E:NZ3KUIBV2A-00004,120.0,Thursday 09:00,Thursday 09:00,0209_01_1.21,Central,125,5.0,Scheduled
E:WNCWKMRWLG_W37,E:WNCWKMRWLG,115.0,Wednesday 11:00,Wednesday 11:00,0226_00_GF.14,Central,147,32.0,Scheduled
E:WNCWKMRWLG_W36,E:WNCWKMRWLG,115.0,Wednesday 11:00,Wednesday 11:00,0201_00_G.06,Central,193,78.0,Scheduled
E:WNCWKMRWLG_W28,E:WNCWKMRWLG,115.0,Wednesday 11:00,Wednesday 11:00,0201_00_G.06,Central,193,78.0,Scheduled
E:WNCWKMRWLG_W27,E:WNCWKMRWLG,115.0,Wednesday 11:00,Wednesday 11:00,0201_00_G.06,Central,193,78.0,Scheduled
E:WNCWKMRWLG_W35,E:WNCWKMRWLG,115.0,Wednesday 11:00,Wednesday 11:00,0450_02_2.35,Central,128,13.0,Scheduled
E:WNCWKMRWLG_W32,E:WNCWKMRWLG,115.0,Wednesday 11:00,Wednesday 11:00,0210_00_G.04,Central,139,24.0,Scheduled
E:NKCOQW8F9Q_W9,E:NKCOQW8F9Q,115.0,Monday 09:00,Monday 09:00,0201_00_G.08,Central,193,78.0,Scheduled
E:WNCWKMRWLG_W26,E:WNCWKMRWLG,115.0,Wednesday 11:00,Wednesday 11:00,0201_00_G.06,Central,193,78.0,Scheduled
E:WNCWKMRWLG_W30,E:WNCWKMRWLG,115.0,Wednesday 11:00,Wednesday 11:00,0335_00_G.01,Central,120,5.0,Scheduled
E:WNCWKMRWLG_W29,E:WNCWKMRWLG,115.0,Wednesday 11:00,Wednesday 11:00,0210_00_G.04,Central,139,24.0,Scheduled
E:WNCWKMRWLG_W33,E:WNCWKMRWLG,115.0,Wednesday 11:00,Wednesday 11:00,0210_00_G.04,Central,139,24.0,Scheduled
E:WNCWKMRWLG_W34,E:WNCWKMRWLG,115.0,Wednesday 11:00,Wednesday 11:00,0201_00_G.06,Central,193,78.0,Scheduled
E:DKA2OJVIRO_W28,E:DKA2OJVIRO,110.0,Tuesday 09:00,Tuesday 09:00,0001_01_1.264,Central,150,40.0,Scheduled
E:DKA2OJVIRO_W27,E:DKA2OJVIRO,110.0,Tuesday 09:00,Tuesday 09:00,0450_02_2.35,Central,128,18.0,Scheduled
E:X7U5UNEK51_W13,E:X7U5UNEK51,110.0,Tuesday 15:00,Tuesday 15:00,0201_00_G.06,Central,193,83.0,Scheduled
E:X7U5UNEK51_W19,E:X7U5UNEK51,110.0,Tuesday 15:00,Monday 09:00,0131_04_4.07,Central,110,1000.0,Scheduled
E:C6SGYY7AXW-00001_W12,E:C6SGYY7AXW-00001,110.0,Tuesday 09:00,Tuesday 09:00,0335_00_G.01,Central,120,10.0,Scheduled
E:5IT4SJQNI7_W27,E:5IT4SJQNI7,110.0,Tuesday 13:00,Tuesday 13:00,0335_00_G.01,Central,120,10.0,Scheduled
E:5IT4SJQNI7_W28,E:5IT4SJQNI7,110.0,Tuesday 13:00,Tuesday 13:00,0335_00_G.01,Central,120,10.0,Scheduled
E:5IT4SJQNI7_W26,E:5IT4SJQNI7,110.0,Tuesday 13:00,Tuesday 13:00,0450_02_2.35,Central,128,18.0,Scheduled
E:5IT4SJQNI7_W29,E:5IT4SJQNI7,110.0,Tuesday 13:00,Tuesday 13:00,0335_00_G.01,Central,120,10.0,Scheduled
E:5IT4SJQNI7_W30,E:5IT4SJQNI7,110.0,Tuesday 13:00,Tuesday 13:00,0335_00_G.01,Central,120,10.0,Scheduled
E:DKA2OJVIRO_W26,E:DKA2OJVIRO,110.0,Tuesday 09:00,Tuesday 09:00,0001_01_1.264,Central,150,40.0,Scheduled
E:DKA2OJVIRO_W30,E:DKA2OJVIRO,110.0,Tuesday 09:00,Tuesday 09:00,0450_02_2.35,Central,128,18.0,Scheduled
E:DKA2OJVIRO_W29,E:DKA2OJVIRO,110.0,Tuesday 09:00,Tuesday 09:00,0450_02_2.35,Central,128,18.0,Scheduled
E:OKZQPGR2PJ_W17,E:OKZQPGR2PJ,104.0,Monday 13:00,Monday 13:00,0001_00_G.159,Central,108,4.0,Scheduled
E:ZAOQBGYZMO_W18,E:ZAOQBGYZMO,100.0,Tuesday 13:00,Tuesday 13:00,0131_04_4.07,Central,110,10.0,Scheduled
E:ZAOQBGYZMO_W17,E:ZAOQBGYZMO,100.0,Tuesday 13:00,Tuesday 13:00,0001_00_G.159,Central,108,8.0,Scheduled
E:81A6HRQKBX_W11,E:81A6HRQKBX,100.0,Tuesday 12:00,Tuesday 12:00,0227_00_G.04,Central,100,0.0,Scheduled
E:ZAOQBGYZMO_W15,E:ZAOQBGYZMO,100.0,Tuesday 13:00,Tuesday 13:00,0131_04_4.07,Central,110,10.0,Scheduled
E:KPDZ1P35GO-00001_W10,E:KPDZ1P35GO-00001,100.0,Monday 12:00,Monday 12:00,0201_00_G.08,Central,193,93.0,Scheduled
E:81A6HRQKBX_W10,E:81A6HRQKBX,100.0,Tuesday 12:00,Tuesday 12:00,0227_00_G.04,Central,100,0.0,Scheduled
E:81A6HRQKBX_W15,E:81A6HRQKBX,100.0,Tuesday 12:00,Tuesday 12:00,0227_00_G.04,Central,100,0.0,Scheduled
E:81A6HRQKBX_W16,E:81A6HRQKBX,100.0,Tuesday 12:00,Tuesday 12:00,0227_00_G.04,Central,100,0.0,Scheduled
E:81A6HRQKBX_W17,E:81A6HRQKBX,100.0,Tuesday 12:00,Tuesday 12:00,0227_00_G.04,Central,100,0.0,Scheduled
E:J52832ECUQ-00006_W26,E:J52832ECUQ-00006,100.0,Monday 09:30,Monday 11:00,0201_00_G.08,Central,193,1093.0,Scheduled
E:XAKL26FTFG_W10,E:XAKL26FTFG,100.0,Tuesday 09:00,Tuesday 09:00,0001_00_G.159,Central,108,8.0,Scheduled
E:GLPKGQGHDE-00001_W19,E:GLPKGQGHDE-00001,100.0,Friday 14:00,Friday 14:00,0450_02_2.35,Central,128,28.0,Scheduled
E:M71Q2DD3CB_W32,E:M71Q2DD3CB,100.0,Wednesday 10:00,Wednesday 10:00,0201_00_G.06,Central,193,93.0,Scheduled
E:81A6HRQKBX_W13,E:81A6HRQKBX,100.0,Tuesday 12:00,Tuesday 12:00,0227_00_G.04,Central,100,0.0,Scheduled
E:ZAOQBGYZMO_W16,E:ZAOQBGYZMO,100.0,Tuesday 13:00,Tuesday 13:00,0131_04_4.07,Central,110,10.0,Scheduled
E:M71Q2DD3CB_W34,E:M71Q2DD3CB,100.0,Wednesday 10:00,Wednesday 10:00,0335_00_G.01,Central,120,20.0,Scheduled
E:KPDZ1P35GO-00008_W19,E:KPDZ1P35GO-00008,100.0,Monday 12:00,Monday 12:00,0450_02_2.35,Central,128,28.0,Scheduled
E:H4MLB73UWX-00001_W19,E:H4MLB73UWX-00001,100.0,Friday 09:00,Friday 09:00,0001_00_G.159,Central,108,8.0,Scheduled
E:GLPKGQGHDE-00003_W19,E:GLPKGQGHDE-00003,100.0,Sunday 00:00,Sunday 00:00,0227_00_G.04,Central,100,0.0,Scheduled
E:F84BR4TCAS_W19,E:F84BR4TCAS,100.0,Thursday 11:00,Thursday 11:00,0131_04_4.07,Central,110,10.0,Scheduled
E:M71Q2DD3CB_W36,E:M71Q2DD3CB,100.0,Wednesday 10:00,Wednesday 10:00,0335_00_G.01,Central,120,20.0,Scheduled
E:M71Q2DD3CB_W35,E:M71Q2DD3CB,100.0,Wednesday 10:00,Wednesday 10:00,0201_00_G.06,Central,193,93.0,Scheduled
E:P99XOIGMSM_W9,E:P99XOIGMSM,100.0,Wednesday 10:30,Wednesday 10:30,0201_00_G.06,Central,193,93.0,Scheduled
E:64Z3LNMDY5-00003_W35,E:64Z3LNMDY5-00003,100.0,Wednesday 10:00,Wednesday 10:00,0209_01_1.21,Central,125,25.0,Scheduled
E:64Z3LNMDY5-00003_W36,E:64Z3LNMDY5-00003,100.0,Wednesday 10:00,Wednesday 10:00,0001_00_G.159,Central,108,8.0,Scheduled
E:64Z3LNMDY5-00003_W37,E:64Z3LNMDY5-00003,100.0,Wednesday 10:00,Wednesday 10:00,0001_00_G.159,Central,108,8.0,Scheduled
E:M71Q2DD3CB_W27,E:M71Q2DD3CB,100.0,Wednesday 10:00,Wednesday 10:00,0201_00_G.07,Central,194,94.0,Scheduled
E:M71Q2DD3CB_W26,E:M71Q2DD3CB,100.0,Wednesday 10:00,Wednesday 10:00,0201_00_G.07,Central,194,94.0,Scheduled
E:M71Q2DD3CB_W29,E:M71Q2DD3CB,100.0,Wednesday 10:00,Wednesday 10:00,0201_00_G.06,Central,193,93.0,Scheduled
E:M71Q2DD3CB_W28,E:M71Q2DD3CB,100.0,Wednesday 10:00,Wednesday 10:00,0201_00_G.07,Central,194,94.0,Scheduled
E:J52832ECUQ_W28,E:J52832ECUQ,100.0,Monday 11:00,Monday 11:00,0210_00_G.04,Central,139,39.0,Scheduled
E:ZTVCQPTHGL_W29,E:ZTVCQPTHGL,100.0,Tuesday 09:00,Monday 09:00,0227_00_G.04,Central,100,1000.0,Scheduled
E:M71Q2DD3CB_W30,E:M71Q2DD3CB,100.0,Wednesday 10:00,Wednesday 10:00,0201_00_G.06,Central,193,93.0,Scheduled
E:J52832ECUQ-00004_W27,E:J52832ECUQ-00004,100.0,Monday 11:00,Monday 11:00,0201_00_G.08,Central,193,93.0,Scheduled
E:ZTVCQPTHGL_W30,E:ZTVCQPTHGL,100.0,Tuesday 09:00,Monday 09:00,0227_00_G.04,Central,100,1000.0,Scheduled
E:ZTVCQPTHGL_W33,E:ZTVCQPTHGL,100.0,Tuesday 09:00,Monday 09:00,0227_00_G.04,Central,100,1000.0,Scheduled
E:GLPKGQGHDE-00002_W19,E:GLPKGQGHDE-00002,100.0,Saturday 00:00,Saturday 00:00,0227_00_G.04,Central,100,0.0,Scheduled
E:ZTVCQPTHGL_W35,E:ZTVCQPTHGL,100.0,Tuesday 09:00,Monday 09:00,0227_00_G.04,Central,100,1000.0,Scheduled
E:81A6HRQKBX_W12,E:81A6HRQKBX,100.0,Tuesday 12:00,Tuesday 12:00,0450_02_2.35,Central,128,28.0,Scheduled
E:64Z3LNMDY5-00003_W27,E:64Z3LNMDY5-00003,100.0,Wednesday 10:00,Wednesday 10:00,0001_00_G.159,Central,108,8.0,Scheduled
E:XWLYEHJLTW_W18,E:XWLYEHJLTW,100.0,Monday 11:00,Monday 11:00,0450_02_2.35,Central,128,28.0,Scheduled
E:XWLYEHJLTW_W15,E:XWLYEHJLTW,100.0,Monday 11:00,Monday 11:00,0226_00_GF.14,Central,147,47.0,Scheduled
E:64Z3LNMDY5-00003_W32,E:64Z3LNMDY5-00003,100.0,Wednesday 10:00,Wednesday 10:00,0001_00_G.159,Central,108,8.0,Scheduled
E:XWLYEHJLTW_W16,E:XWLYEHJLTW,100.0,Monday 11:00,Monday 11:00,0226_00_GF.14,Central,147,47.0,Scheduled
E:64Z3LNMDY5-00003_W26,E:64Z3LNMDY5-00003,100.0,Wednesday 10:00,Wednesday 10:00,0001_00_G.159,Central,108,8.0,Scheduled
E:NPBFBCHWAM_W29,E:NPBFBCHWAM,100.0,Monday 13:00,Monday 13:00,0113_00_G.07,Central,170,70.0,Scheduled
E:J52832ECUQ-00001_W29,E:J52832ECUQ-00001,100.0,Monday 11:00,Monday 11:00,0450_02_2.35,Central,128,28.0,Scheduled
E:MB5C5E1H8E_W18,E:MB5C5E1H8E,100.0,Monday 15:00,Monday 15:00,0001_00_G.159,Central,108,8.0,Scheduled
E:64Z3LNMDY5-00003_W30,E:64Z3LNMDY5-00003,100.0,Wednesday 10:00,Wednesday 10:00,0001_00_G.159,Central,108,8.0,Scheduled
E:64Z3LNMDY5-00003_W29,E:64Z3LNMDY5-00003,100.0,Wednesday 10:00,Wednesday 10:00,0001_00_G.159,Central,108,8.0,Scheduled
E:KPDZ1P35GO-00006_W16,E:KPDZ1P35GO-00006,100.0,Monday 12:00,Monday 12:00,0210_00_G.04,Central,139,39.0,Scheduled
E:ZAOQBGYZMO_W19,E:ZAOQBGYZMO,100.0,Tuesday 13:00,Tuesday 13:00,0131_04_4.07,Central,110,10.0,Scheduled
E:J52832ECUQ-00002_W30,E:J52832ECUQ-00002,100.0,Monday 11:00,Monday 11:00,0001_00_G.159,Central,108,8.0,Scheduled
E:64Z3LNMDY5-00003_W28,E:64Z3LNMDY5-00003,100.0,Wednesday 10:00,Wednesday 10:00,0001_00_G.159,Central,108,8.0,Scheduled
E:MB5C5E1H8E_W11,E:MB5C5E1H8E,100.0,Monday 15:00,Monday 15:00,0001_00_G.159,Central,108,8.0,Scheduled
E:MB5C5E1H8E_W12,E:MB5C5E1H8E,100.0,Monday 15:00,Monday 15:00,0001_00_G.159,Central,108,8.0,Scheduled
E:MB5C5E1H8E_W13,E:MB5C5E1H8E,100.0,Monday 15:00,Monday 15:00,0001_00_G.159,Central,108,8.0,Scheduled
E:MB5C5E1H8E_W14,E:MB5C5E1H8E,100.0,Monday 15:00,Monday 15:00,0227_00_G.04,Central,100,0.0,Scheduled
E:MB5C5E1H8E_W16,E:MB5C5E1H8E,100.0,Monday 15:00,Monday 15:00,0001_00_G.159,Central,108,8.0,Scheduled
E:MB5C5E1H8E_W17,E:MB5C5E1H8E,100.0,Monday 15:00,Monday 15:00,0001_00_G.159,Central,108,8.0,Scheduled
E:ZLG5MZJSPG_W30,E:ZLG5MZJSPG,100.0,Thursday 13:00,Thursday 13:00,0201_00_G.08,Central,193,93.0,Scheduled
E:MB5C5E1H8E_W10,E:MB5C5E1H8E,100.0,Monday 15:00,Monday 15:00,0001_00_G.159,Central,108,8.0,Scheduled
E:64Z3LNMDY5-00001_W9,E:64Z3LNMDY5-00001,100.0,Tuesday 09:30,Tuesday 09:30,0001_00_G.159,Central,108,8.0,Scheduled
E:SEK9JYADDD_W9,E:SEK9JYADDD,100.0,Thursday 14:00,Thursday 14:00,0335_00_G.01,Central,120,20.0,Scheduled
E:ZAOQBGYZMO_W13,E:ZAOQBGYZMO,100.0,Tuesday 13:00,Tuesday 13:00,0001_00_G.159,Central,108,8.0,Scheduled
E:MB5C5E1H8E_W9,E:MB5C5E1H8E,100.0,Monday 15:00,Monday 15:00,0001_00_G.159,Central,108,8.0,Scheduled
E:5LLWUKCK87_W27,E:5LLWUKCK87,100.0,Tuesday 09:00,Tuesday 09:00,0001_00_G.159,Central,108,8.0,Scheduled
E:5LLWUKCK87_W26,E:5LLWUKCK87,100.0,Tuesday 09:00,Tuesday 09:00,0001_00_G.159,Central,108,8.0,Scheduled
E:RODJKHANCL_W37,E:RODJKHANCL,100.0,Tuesday 09:00,Monday 09:00,0227_00_G.04,Central,100,1000.0,Scheduled
